Participant,Age,Sex,Handedness,Condition,Cue,SOA,Resp,RT,Control,Q1.YesNo.resp,Q2.LeftRight.resp,Q3.PAS.resp,MergedConds,MainConds,outlier
19,31,female,right,32,Right,-17,8,879,1,2,2,1,SOA17_Incongr_1Vert,Vert1st,NO
19,31,female,right,32,Right,-17,8,1141,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
19,31,female,right,32,Right,-17,8,1299,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
19,31,female,right,33,Right,0,2,346.7168116,1,1,1,2,SOA0_Incongr_Bias2,Vert1st,NO
19,31,female,right,33,Right,0,2,655.1372177,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
19,31,female,right,33,Right,0,2,673.8063874,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
19,31,female,right,33,Right,0,8,391.3861219,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
19,31,female,right,33,Right,0,8,490.7192174,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
19,31,female,right,33,Right,0,8,725.1279017,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
19,31,female,right,33,Right,0,8,774.5722174,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
19,31,female,right,34,Left,217,2,200,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,346,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,349,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,381,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,424,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,597,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,840,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,919,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,980,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,2,982,1,2,2,1,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,8,902,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,8,1037,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,34,Left,217,8,1370,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,386,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,488,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,498,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,501,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,533,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,548,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,659,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,690,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,975,1,2,2,1,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,995,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,1037,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,2,1154,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,35,Left,150,8,1480,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,2,370,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,2,442,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,2,606,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,2,953,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,2,1163,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,411,1,1,1,3,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,448,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,648,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,664,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,729,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,733,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,1307,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,36,Left,83,8,1315,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,2,411,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,2,549,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,2,1109,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,405,1,2,2,1,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,501,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,535,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,535,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,577,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,656,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,662,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,714,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,739,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,37,Left,17,8,766,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
19,31,female,right,38,Left,0,2,475.8932613,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
19,31,female,right,38,Left,0,2,878.3696523,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
19,31,female,right,38,Left,0,2,909.2306504,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
19,31,female,right,38,Left,0,8,327.9531968,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
19,31,female,right,38,Left,0,8,385.4230386,1,1,1,2,SOA0_Incongr_Bias8,Horiz1st,NO
19,31,female,right,38,Left,0,8,512.096565,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
19,31,female,right,38,Left,0,8,1093.422602,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
20,22,female,right,1,No,217,2,305,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,319,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,344,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,399,1,2,1,1,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,422,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,459,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,517,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,570,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,587,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,778,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,810,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,826,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,1,No,217,2,886,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,270,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,321,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,327,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,336,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,372,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,429,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,451,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,544,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,822,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,843,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,2,1396,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,8,641,1,2,1,1,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,2,No,150,8,866,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,320,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,323,1,2,1,1,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,496,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,511,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,533,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,580,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,641,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,941,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,947,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,1123,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,2,1393,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,8,462,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,3,No,83,8,545,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,2,918,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,2,927,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,2,1426,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,2,1543,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,2,1670,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,539,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,656,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,690,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,731,1,1,1,2,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,822,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,894,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,1017,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,4,No,17,8,1573,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
20,22,female,right,5,No,0,2,848,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,2,968,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,2,1127,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,2,1234,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,391,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,398,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,442,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,550,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,585,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,625,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,797,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,999,1,2,1,1,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,5,No,0,8,1192,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,6,No,-217,8,120,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,170,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,174,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,226,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,329,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,337,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,364,1,2,1,1,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,401,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,477,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,541,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,742,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,749,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,6,No,-217,8,1187,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,233,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,301,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,303,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,331,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,387,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,434,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,452,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,475,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,611,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,679,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,721,1,2,2,1,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,966,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,7,No,-150,8,1356,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,2,318,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,246,1,2,1,1,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,251,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,365,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,390,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,456,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,458,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,512,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,555,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,556,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,617,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,826,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,8,No,-83,8,890,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,2,609,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,2,1073,1,2,1,1,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,346,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,375,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,522,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,638,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,690,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,758,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,797,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,923,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,940,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,1877,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,9,No,-17,8,2000,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,189,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,280,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,289,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,326,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,380,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,475,1,2,1,1,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,476,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,477,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,547,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,611,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,657,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,668,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,10,No,-217,8,797,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,2,226.8840196,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,2,651.8743614,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,343.2310067,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,360.2945508,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,399.4727209,1,2,2,1,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,415.1168144,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,428.4060526,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,433.7108823,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,496.5654795,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,605.233074,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,617.5140832,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,709.7347084,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,11,No,-150,8,754.0627754,0,0,0,0,SOA150_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,2,263.9115986,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,2,435.1148775,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,2,454.5114511,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,2,546.4139454,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,2,679.4408211,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,359.6022155,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,435.5947228,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,458.6775383,1,2,1,1,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,496.6446411,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,515.4150579,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,524.4756748,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,555.2883863,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,12,No,-83,8,932.4097821,0,0,0,0,SOA83_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,2,368.3643499,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,2,413.4732151,1,2,2,1,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,2,560.7133135,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,2,616.9636109,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,2,634.6558645,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,2,954.0658185,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,8,282.6204972,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,8,348.2049362,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,8,541.7740448,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,8,590.1459072,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,8,624.708954,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,8,747.2367618,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,13,No,-17,8,804.2112898,0,0,0,0,SOA17_NoCue_1Vert,NoCue,NO
20,22,female,right,14,No,0,2,506,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,602,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,720,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,961,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,989,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,1023,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,1055,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,1194,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,1397,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,2,1993,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,8,432,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,8,853,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,14,No,0,8,1060,1,2,1,1,SOA0_NoCue_NoBias,NoCue,NO
20,22,female,right,15,No,217,2,262,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,274,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,360,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,433,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,508,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,569,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,574,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,576,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,598,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,815,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,1004,1,2,2,1,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,2,1022,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,15,No,217,8,588,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
20,22,female,right,16,No,150,2,269,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,16,No,150,2,313,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,16,No,150,2,332,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,16,No,150,2,371,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,16,No,150,2,426,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
20,22,female,right,16,No,150,2,449,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
